Path,Label
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed15.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed16.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed17.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed18.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed19.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed2.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed20.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed21.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed22.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed23.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed24.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed25.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed26.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed27.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed28.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed29.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed3.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed30.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed31.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed32.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed33.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed34.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed35.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed36.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed37.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed38.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed39.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed4.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed40.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed41.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed42.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed43.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed44.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed45.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed46.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed47.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed48.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed49.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed5.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed50.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed6.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed7.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed8.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Fireweed\Fireweed9.jpg,Fireweed
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not10.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not11.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not12.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not13.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not14.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not15.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not16.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not17.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not18.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not19.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not2.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not20.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not21.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not22.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not23.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not24.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not25.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not26.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not27.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not28.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not29.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not3.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not30.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not31.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not32.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not33.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not34.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not35.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not36.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not37.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not38.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not39.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not4.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not40.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not41.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not42.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not43.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not44.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not45.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not46.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not47.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not48.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not49.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not5.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not50.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not6.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not7.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not8.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Forget Me Not\forget-me-not9.jpg,Forget Me Not
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard10.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard11.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard12.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard13.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard14.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard15.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard16.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard17.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard18.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard19.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard2.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard20.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard21.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard22.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard23.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard24.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard25.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard26.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard27.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard28.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard29.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard3.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard30.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard31.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard32.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard33.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard34.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard35.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard36.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard37.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard38.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard39.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard4.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard40.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard41.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard42.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard43.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard44.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard45.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard46.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard47.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard48.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard49.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard5.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard50.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard6.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard7.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard8.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Garlic Mustard\Garlic-Mustard9.jpg,Garlic Mustard
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell10.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell11.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell12.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell13.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell14.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell15.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell16.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell17.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell18.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell19.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell2.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell20.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell21.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell22.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell23.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell24.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell25.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell26.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell27.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell28.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell29.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell3.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell30.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell31.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell32.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell33.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell34.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell35.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell36.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell37.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell38.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell39.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell4.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell40.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell41.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell42.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell43.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell44.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell45.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell46.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell47.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell48.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell49.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell5.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell50.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell6.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell7.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell8.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Harebell\harebell9.jpg,Harebell
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit10.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit11.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit12.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit13.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit14.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit15.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit16.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit17.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit18.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit19.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit2.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit20.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit21.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit22.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit23.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit24.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit25.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit26.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit27.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit28.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit29.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit3.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit30.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit31.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit32.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit33.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit34.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit35.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit36.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit37.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit38.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit39.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit4.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit40.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit41.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit42.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit43.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit44.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit45.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit46.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit47.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit48.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit49.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit5.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit50.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit6.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit7.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit8.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Henbit\henbit9.jpg,Henbit
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert10.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert11.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert12.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert13.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert14.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert15.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert16.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert17.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert18.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert19.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert2.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert20.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert21.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert22.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert23.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert24.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert25.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert26.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert27.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert28.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert29.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert3.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert30.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert31.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert32.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert33.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert34.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert35.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert36.jpg,Herb Robert
C:\Users\gverzea\Desktop\edible wild plants dataset\Herb Robert\Herb-Robert37.jpg,Herb Robert
